City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
457,Shymkent,KZ,42.3,69.6,46.4,100,90,6.71,moderate rain
458,Selizharovo,RU,56.8519,33.4487,23.65,89,100,13.24,snow
459,Lazarev,RU,52.225,141.5131,23.41,78,0,6.67,clear sky
460,Karasburg,NA,-28.0167,18.75,73.4,26,24,10.0,few clouds
461,Oistins,BB,13.0667,-59.5333,77.0,69,40,16.11,scattered clouds
462,Olga,RU,43.7444,135.2892,33.1,54,20,2.59,few clouds
463,Bowen,AU,-20.0167,148.2333,75.2,78,40,9.22,scattered clouds
464,Shelby,US,35.2001,-89.8668,69.8,73,90,6.91,overcast clouds
465,Babu,CN,24.4167,111.5167,60.89,92,12,3.58,few clouds
466,Pevek,RU,69.7008,170.3133,5.86,95,100,5.61,light snow
467,Padang,ID,-0.9492,100.3543,75.2,94,75,2.3,broken clouds
468,Hobyo,SO,5.3505,48.5268,77.25,82,58,12.75,broken clouds
469,Arzgir,RU,45.3728,44.2206,21.69,65,25,13.11,scattered clouds
470,Norman Wells,CA,65.282,-126.8329,-2.2,60,90,12.66,snow
471,Puerto Leguizamo,CO,-0.1934,-74.7819,78.22,81,26,1.54,scattered clouds
472,Severo-Yeniseyskiy,RU,60.3725,93.0408,1.54,94,96,9.22,overcast clouds
473,Bandarbeyla,SO,9.4942,50.8122,76.1,74,0,7.72,clear sky
474,Xiaoweizhai,CN,26.1903,107.5125,54.54,96,99,1.03,overcast clouds
475,Karratha,AU,-20.7377,116.8463,84.61,63,1,2.66,clear sky
476,Beloha,MG,-25.1667,45.05,73.18,73,0,16.11,clear sky
477,Purpe,RU,64.4803,76.6897,1.2,92,99,25.1,overcast clouds
478,Poum,NC,-20.2333,164.0167,79.75,71,26,10.89,scattered clouds
479,Hirara,JP,24.8,125.2833,66.2,63,75,6.91,broken clouds
480,Vostok,RU,46.4856,135.8833,22.77,81,0,3.06,clear sky
481,Jumla,NP,29.2747,82.1838,43.97,52,100,4.0,overcast clouds
482,Nelson Bay,AU,-32.7167,152.15,79.0,83,75,5.75,broken clouds
483,Boyolangu,ID,-8.1181,111.8935,73.92,85,97,2.51,overcast clouds
484,Chervone,UA,49.9564,28.8645,34.63,98,99,8.46,overcast clouds
485,Turukhansk,RU,65.8167,87.9833,-14.28,97,84,13.18,broken clouds
486,Novaya Zaimka,RU,56.4857,66.9241,-0.6,96,57,11.61,broken clouds
487,Torbay,CA,47.6666,-52.7314,44.01,93,90,35.68,light rain
488,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.09,88,98,8.63,overcast clouds
489,Yuzhno-Kurilsk,RU,44.0306,145.8556,30.72,73,0,6.55,clear sky
490,Calvinia,ZA,-31.4707,19.776,68.94,40,20,3.15,few clouds
491,Korem,ET,12.5058,39.5228,56.25,60,0,4.7,clear sky
492,Rincon,US,32.296,-81.2354,73.4,49,75,13.8,broken clouds
493,Raga,SS,8.4596,25.678,77.83,25,45,2.35,scattered clouds
494,Bugasong,PH,11.0439,122.0659,78.24,84,83,5.86,light rain
495,Laguna,US,38.421,-121.4238,69.8,18,1,14.97,clear sky
496,Havoysund,NO,70.9963,24.6622,23.0,74,40,11.5,scattered clouds
497,Velyka Bilozerka,UA,47.2776,34.7062,29.48,89,100,17.87,light snow
498,Maniitsoq,GL,65.4167,-52.9,15.35,80,100,7.47,overcast clouds
499,Paka,MY,4.6374,103.4368,75.2,100,97,4.41,overcast clouds
500,Umm Kaddadah,SD,13.6017,26.6876,80.4,13,54,16.15,broken clouds
501,Bristol,US,41.8334,-71.1662,60.8,17,1,5.75,clear sky
502,Mudon,MM,16.2578,97.7164,76.86,72,54,3.8,broken clouds
503,Camana,PE,-16.6228,-72.7111,74.43,82,0,7.11,clear sky
504,Bali Chak,IN,22.3667,87.55,70.07,86,3,7.36,clear sky
505,Chunoyar,RU,57.4467,97.3217,5.92,97,76,5.12,broken clouds
506,Umba,RU,66.6871,34.3429,11.62,96,96,7.02,overcast clouds
507,Shelburne,CA,44.0787,-80.2041,30.0,66,50,23.09,scattered clouds
508,Wangqing,CN,43.3218,129.7634,35.11,62,58,0.36,broken clouds
509,Mandalgovi,MN,45.7625,106.2708,30.47,39,86,3.04,overcast clouds
510,Pullman,US,46.7313,-117.1796,53.01,40,1,3.44,clear sky
511,Biltine,TD,14.5333,20.9167,85.78,7,75,20.87,broken clouds
512,Marsh Harbour,BS,26.5412,-77.0636,71.35,75,0,17.94,clear sky
513,Kimbe,PG,-5.5502,150.1429,85.03,71,27,0.2,scattered clouds
514,Charters Towers,AU,-20.1,146.2667,78.22,68,5,10.02,clear sky
515,Moron,AR,-34.6534,-58.6198,73.99,67,0,21.0,clear sky
516,Biasca,CH,46.3597,8.9697,44.6,45,2,4.61,clear sky
517,Kurchum,KZ,48.5722,83.6542,26.53,91,100,2.21,snow
518,Potiskum,NG,11.7091,11.0694,83.12,13,14,6.67,few clouds
519,Pitimbu,BR,-7.4706,-34.8086,80.6,78,20,8.05,few clouds
520,Arman,RU,59.7,150.1667,3.43,70,0,7.74,clear sky
521,Doha,QA,25.2867,51.5333,77.0,36,22,27.63,dust
522,Hami,CN,42.8,93.45,47.28,35,99,5.93,overcast clouds
523,Katherine,AU,-14.4667,132.2667,82.4,74,75,8.05,broken clouds
524,Batsfjord,NO,70.6345,29.7185,19.4,86,75,17.27,light snow
525,Idenao,CM,4.2475,9.0047,78.8,89,20,4.61,light rain
526,Clinton,US,42.587,-82.9199,48.0,45,40,14.97,scattered clouds
527,Nogales,MX,31.3086,-110.9422,60.8,29,1,21.85,clear sky
528,Namibe,AO,-15.1961,12.1522,76.87,77,88,7.58,light rain
529,San Fernando,PH,15.0286,120.6898,77.0,78,75,4.61,broken clouds
530,Nanortalik,GL,60.1432,-45.2371,14.85,69,1,9.78,clear sky
531,Innisfail,AU,-17.5333,146.0333,80.11,84,74,7.34,broken clouds
532,Aksarka,RU,66.5606,67.7975,15.01,76,100,24.25,overcast clouds
533,Durres,AL,41.3231,19.4414,50.0,76,90,3.44,overcast clouds
534,Northam,GB,51.0333,-4.2167,45.0,93,100,18.01,moderate rain
535,Prado,BR,-17.3411,-39.2208,75.58,76,0,8.46,clear sky
536,Aswan,EG,24.0934,32.907,62.35,31,19,13.8,few clouds
537,Jinji,CN,23.2281,110.8261,67.23,86,6,2.89,clear sky
538,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,21.2,45,63,15.66,broken clouds
539,Leh,IN,34.1667,77.5833,14.92,72,6,1.21,clear sky
540,Santarem,BR,-2.4431,-54.7083,71.6,100,20,3.31,few clouds
541,Eresos,GR,39.1667,25.9333,48.9,67,66,6.82,broken clouds
542,Monterey,US,36.2505,-121.2516,64.0,54,0,17.0,clear sky
543,Vitim,RU,59.4511,112.5578,19.44,84,100,9.01,overcast clouds
544,Lopatino,RU,52.6195,45.8118,0.64,97,56,8.41,broken clouds
545,Brumado,BR,-14.2036,-41.6653,75.47,45,6,5.19,clear sky
546,Pangnirtung,CA,66.1451,-65.7125,-18.4,76,20,1.52,few clouds
547,Port Said,EG,31.2565,32.2841,59.0,63,40,11.5,scattered clouds
548,Apiai,BR,-24.5094,-48.8425,64.72,99,21,3.83,few clouds
549,Buluang,PH,13.3068,123.3425,76.35,88,85,5.23,moderate rain
550,San Cristobal,VE,7.7669,-72.225,80.6,61,40,4.61,scattered clouds
551,Hofn,IS,64.2539,-15.2082,36.07,57,100,27.13,overcast clouds
552,Dunedin,NZ,-45.8742,170.5036,60.01,74,0,18.01,clear sky
553,Borkenes,NO,68.774,16.1739,32.0,91,100,15.99,light snow
554,Nargana,PA,9.4428,-78.5906,79.57,76,34,13.71,scattered clouds
555,Bereda,ES,43.2686,-7.5406,43.0,92,62,8.99,broken clouds
556,Babahoyo,EC,-1.8167,-79.5167,84.2,74,75,10.36,moderate rain
557,Hermiston,US,45.8404,-119.2895,59.0,33,1,3.44,clear sky
558,Marsala,IT,37.7966,12.4352,53.6,94,20,8.05,few clouds
559,Tiznit,MA,29.5833,-9.5,58.84,56,9,0.29,clear sky
560,Kawalu,ID,-7.3817,108.2082,70.92,91,98,1.88,overcast clouds
561,Vardo,NO,70.3705,31.1107,23.0,74,75,11.5,broken clouds
562,Motygino,RU,58.1831,94.7592,5.92,96,100,6.89,overcast clouds
563,Prince Rupert,CA,54.3161,-130.3201,33.8,93,90,9.22,moderate rain
564,Kansanshi,ZM,-12.0951,26.4273,62.37,98,100,4.12,light rain
565,Itarema,BR,-2.9248,-39.9167,79.25,79,100,12.15,overcast clouds
566,Tromso,NO,69.6496,18.957,27.0,74,0,8.1,clear sky
567,Cayenne,GF,4.9333,-52.3333,73.4,94,0,10.22,clear sky
568,Mnogovershinnyy,RU,53.9353,139.9242,21.78,84,4,6.26,clear sky
569,Lamont,US,35.2597,-118.9143,62.01,42,86,1.01,overcast clouds
570,Xinyang,CN,32.1228,114.0656,47.61,93,91,2.77,light rain
571,Laurel,US,39.0993,-76.8483,68.0,34,1,8.05,clear sky
572,Port Hardy,CA,50.6996,-127.4199,44.6,76,90,16.11,light rain
573,Panalingaan,PH,8.7842,117.4231,78.39,86,98,7.99,overcast clouds
574,Ambilobe,MG,-13.2,49.05,72.97,94,41,1.99,scattered clouds
575,Felipe Carrillo Puerto,MX,19.5833,-88.05,80.6,61,42,7.07,scattered clouds
576,Maragogi,BR,-9.0122,-35.2225,78.85,77,0,8.9,clear sky
577,Bundaberg,AU,-24.85,152.35,78.8,78,40,8.05,scattered clouds
578,Maarianhamina,AX,60.0973,19.9348,37.4,87,90,8.05,overcast clouds
579,Belmonte,BR,-15.8631,-38.8828,78.8,61,0,9.22,clear sky
580,Birjand,IR,32.8663,59.2211,68.0,21,90,20.71,sand
581,Isla Mujeres,MX,21.2311,-86.731,78.8,57,40,11.5,scattered clouds
582,Benjamin Aceval,PY,-24.9667,-57.5667,80.6,50,0,6.91,clear sky
583,Titel,RS,45.2061,20.2944,46.99,100,40,4.61,moderate rain
584,Grand-Lahou,CI,5.1367,-5.0242,80.02,89,40,8.52,scattered clouds
585,Manono,CD,-7.3,27.4167,69.75,93,100,2.89,overcast clouds
586,Kaka,TM,37.3482,59.6143,40.95,95,100,18.59,overcast clouds
587,Russell,US,32.3502,-85.1999,77.0,41,1,6.91,clear sky
588,Taoudenni,ML,22.6783,-3.9836,67.23,34,0,10.04,clear sky
589,Kitimat,CA,54.0524,-128.6534,34.0,96,100,3.22,moderate rain
590,General Elizardo Aquino,PY,-24.4333,-56.7,80.56,37,0,4.05,clear sky
591,Fort Nelson,CA,58.8053,-122.7002,30.2,43,90,10.36,overcast clouds
592,Patan,NP,27.6667,85.3333,60.8,55,40,4.61,scattered clouds
593,Buchanan,LR,5.8808,-10.0467,77.0,94,20,8.21,few clouds
594,Chaoyang,CN,41.5703,120.4586,41.49,87,99,2.28,overcast clouds
595,Lesosibirsk,RU,58.2358,92.4828,4.17,95,89,6.35,overcast clouds
596,Orotukan,RU,62.2667,151.7,-8.41,92,98,4.18,overcast clouds
597,Coihaique,CL,-45.5752,-72.0662,60.8,55,0,6.06,clear sky
598,Tias,ES,28.9611,-13.645,60.8,72,20,8.05,few clouds
599,Kamaishi,JP,39.2667,141.8833,33.8,86,75,8.05,snow
600,Kindia,GN,10.0569,-12.8658,72.82,70,2,4.25,clear sky
601,Melbu,NO,68.5044,14.8297,32.0,83,100,3.0,light snow
602,Kismayo,SO,-0.3582,42.5454,78.08,83,92,14.83,overcast clouds
603,Saveh,IR,35.0213,50.3566,38.28,48,100,21.56,overcast clouds
604,Athabasca,CA,54.7169,-113.2854,44.6,39,86,6.91,overcast clouds
605,Starogard Gdanski,PL,53.964,18.5264,34.0,100,46,9.69,scattered clouds
606,Blind River,CA,46.1834,-82.9582,24.8,63,1,26.46,clear sky
607,Port Hawkesbury,CA,45.6169,-61.3485,46.4,39,1,20.71,clear sky
608,Dalbandin,PK,28.8947,64.4101,66.45,36,100,11.65,overcast clouds
609,Waitati,NZ,-45.75,170.5667,60.01,74,0,18.01,clear sky
610,Gainesville,US,29.6516,-82.3248,77.0,38,1,1.74,clear sky
611,Ozernovskiy,RU,51.5,156.5167,21.72,81,100,27.13,light snow
612,Lasa,IT,46.6166,10.7002,39.0,68,0,4.61,clear sky
613,Krasnoselkup,RU,65.7,82.4667,-9.8,96,63,22.3,light snow
614,Sitka,US,57.0531,-135.33,37.4,52,1,3.44,light snow
615,Puerto Narino,CO,-3.7703,-70.3831,80.6,83,40,2.3,scattered clouds
616,Yangjiang,CN,21.85,111.9667,69.62,84,27,2.28,scattered clouds
617,Andenes,NO,69.3143,16.1194,32.0,69,90,12.66,overcast clouds
618,San Quintin,MX,30.4833,-115.95,57.38,53,68,16.26,broken clouds
619,Bansko,BG,41.8383,23.4885,41.0,59,96,1.88,overcast clouds
620,Clovis,US,36.8252,-119.7029,61.0,41,75,3.44,broken clouds
621,La Palma,US,33.8464,-118.0467,61.0,51,1,17.27,clear sky
622,Mikhaylovskoye,RU,51.8239,79.7172,0.25,90,100,9.33,overcast clouds
623,Fergus Falls,US,46.283,-96.0776,37.4,70,1,14.97,clear sky
624,Visby,SE,57.6409,18.296,37.99,87,20,17.27,few clouds
625,Nichinan,JP,31.6,131.3667,57.2,62,20,14.97,few clouds
626,Merauke,ID,-8.4667,140.3333,80.13,84,100,10.83,light rain
627,Povenets,RU,62.8487,34.8262,20.39,94,99,11.86,light snow
628,Bastia,FR,42.6667,9.3333,57.0,47,0,9.22,clear sky
629,Kiama,AU,-34.6833,150.8667,78.01,82,0,10.0,clear sky
630,Yurga,RU,55.7231,84.8861,-9.26,99,26,5.57,scattered clouds
631,Severodvinsk,RU,64.5635,39.8302,17.6,62,0,4.47,clear sky
632,Kwinana,AU,-32.25,115.7667,62.01,72,43,13.8,scattered clouds
633,Podares,MK,41.6139,22.5422,41.0,73,100,3.0,overcast clouds
634,Progreso,MX,21.2833,-89.6667,84.2,54,40,4.61,scattered clouds
635,Walvis Bay,NA,-22.9575,14.5053,61.0,94,0,10.36,clear sky
636,Tommot,RU,58.9564,126.2925,11.95,90,53,9.48,broken clouds
637,Lundazi,ZM,-12.2929,33.1782,65.59,91,98,3.85,light rain
638,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,84.99,33,18,4.0,few clouds
639,Nhulunbuy,AU,-12.2333,136.7667,82.4,83,100,4.61,overcast clouds
640,Port Moresby,PG,-9.4431,147.1797,80.6,83,40,11.5,scattered clouds
641,Segou,ML,13.4317,-6.2157,72.97,15,14,10.63,few clouds
642,Kedrovyy,RU,56.1667,91.8167,6.8,72,0,4.47,clear sky
643,Superior,US,46.7208,-92.1041,34.0,29,1,5.75,clear sky
644,Dingle,PH,10.9995,122.6711,76.05,93,100,7.45,moderate rain
645,Verkhnyaya Inta,RU,65.9811,60.3094,14.13,89,100,26.98,overcast clouds
646,Adrar,MR,20.5022,-10.0711,64.18,17,3,9.62,clear sky
647,Mount Isa,AU,-20.7333,139.5,87.8,51,35,8.05,scattered clouds
648,Isangel,VU,-19.55,169.2667,80.6,83,75,5.75,broken clouds
649,Ouadda,CF,8.0777,22.4007,76.33,31,100,3.38,overcast clouds
650,Half Moon Bay,US,37.4636,-122.4286,64.4,76,1,10.36,haze
651,Garowe,SO,8.4054,48.4845,63.21,87,0,6.31,clear sky
652,Borba,BR,-4.3878,-59.5939,74.95,96,37,2.15,scattered clouds
653,Kibondo,TZ,-3.5864,30.7203,60.82,84,91,2.62,overcast clouds
654,Senneterre,CA,48.3835,-77.2328,15.8,86,90,16.11,snow
655,Sokoto,NG,13.0609,5.239,80.46,14,28,8.37,scattered clouds
656,Pokhara,NP,28.2333,83.9833,67.73,20,97,4.85,overcast clouds
657,Coahuayana,MX,18.7333,-103.6833,84.2,37,20,11.5,few clouds
658,Touros,BR,-5.1989,-35.4608,80.6,74,0,13.8,clear sky
659,Ryabovo,RU,59.4,31.1333,33.8,93,90,13.42,snow
660,Mondlo,ZA,-27.983,30.7177,59.14,98,7,2.75,clear sky
661,Isakly,RU,54.1333,51.5333,3.81,95,0,6.11,clear sky
662,Stonewall,CA,50.1344,-97.3268,43.0,45,90,17.27,overcast clouds
663,Russkaya Polyana,UA,49.417,31.9201,34.05,97,99,10.33,light rain
664,Lufilufi,WS,-13.8745,-171.5986,89.6,70,75,5.75,broken clouds
665,Tezu,IN,27.9167,96.1667,67.89,53,0,3.58,clear sky
666,Saint-Paul,RE,-21.0096,55.2707,77.0,69,0,6.91,clear sky
667,Monrovia,LR,6.3005,-10.7969,77.0,94,20,8.25,few clouds
668,Svetlogorsk,BY,52.6333,29.7333,33.6,99,100,7.52,overcast clouds
669,Muros,ES,42.7762,-9.0603,51.01,81,25,4.0,scattered clouds
670,Dauriya,RU,49.9333,116.8667,22.15,83,0,3.96,clear sky
671,Taybad,IR,34.74,60.7756,60.73,39,100,14.92,overcast clouds
672,Namtsy,RU,62.7161,129.6658,3.2,85,40,6.71,light snow
673,Dalby,AU,-27.1833,151.2667,77.0,57,40,10.36,scattered clouds
674,Gumdag,TM,39.2061,54.5906,30.04,89,100,22.19,light snow
675,Shizunai,JP,42.3339,142.3669,36.09,70,41,7.63,scattered clouds
676,Caranavi,BO,-15.8167,-67.55,65.16,96,51,1.43,broken clouds
677,Dzhebariki-Khaya,RU,62.2167,135.8,-2.61,81,100,2.82,overcast clouds
678,Teahupoo,PF,-17.8333,-149.2667,87.8,66,40,9.22,light rain
679,Hammerfest,NO,70.6634,23.6821,23.0,74,40,11.5,scattered clouds
680,Bull Savanna,JM,17.8868,-77.5902,76.37,70,15,2.64,few clouds
681,Balsas,BR,-7.5325,-46.0356,76.24,88,81,3.91,broken clouds
682,Saint-Augustin,CA,51.226,-58.6502,30.87,82,100,23.17,overcast clouds
683,Sabha,LY,27.0377,14.4283,63.12,34,23,17.0,few clouds
684,Nishihara,JP,26.1842,127.7558,64.4,51,75,9.22,broken clouds
